Code;Libellé;Libellé court;Format;Taux plafonné;Taux déplafonné;Taux AT;Date d'effet;Date de fin;Spécificité
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;0.0;0.0;;2015-01-01;2018-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.75;2.65;;2013-01-01;2014-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.65;2.65;;2012-01-01;2013-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.75;2.75;;2009-01-01;2012-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.75;2.85;;2007-01-07;2008-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.75;2.95;;2007-01-01;2007-01-07;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.75;2.95;;2006-01-01;2007-01-01;
'458';CONTRAT PROF. CAS PARTICULIER;CTRT PROFESSION PART;E;;100.0;;2009-01-01;2012-01-01;
'458';CONTRAT PROF. CAS PARTICULIER;CTRT PROFESSION PART;E;;100.0;;2006-01-01;2007-01-01;
'460';RG SAUF VIEILL.NATIONALITE ETRANGERE;SAUF AV ETRANGER;A;;17.39;0.0;2017-01-01;2018-01-01;
'461';RG SAUF VIEILL.NATIONALITE ETRANGERE AL;SAUF AV ETRANGER;A;0.1;20.85;0.0;2009-12-01;2012-01-01;
'463';EXO DOM SMIC 170% a 270% U2;EXO DOM 270%;F;100.0;;;2019-01-01;;
'464';EXONERATION COLPORTEURS DE PRESSE;COLPORTEURS PRESSE;D;6.9;0.7;1.9;2018-01-01;2019-01-01;
'464';EXONERATION COLPORTEURS DE PRESSE;COLPORTEURS PRESSE;D;6.9;1.4;1.9;2016-01-01;2017-01-01;
'464';EXONERATION COLPORTEURS DE PRESSE;COLPORTEURS PRESSE;D;6.75;1.15;1.9;2013-01-01;2014-01-01;
'465';EXONERATION COLPORTEURS DE PRESSE AL;COLPORTEURS PRESSE;D;6.75;2.65;1.9;2013-01-01;2014-01-01;
'466';EXONERATION PRESSE MAGAZINE;EXO PRESSE MAGAZINE;D;6.9;0.7;1.9;2024-01-01;;
'466';EXONERATION PRESSE MAGAZINE;EXO PRESSE MAGAZINE;D;6.9;1.4;1.9;2016-01-01;2017-01-01;
'467';EXONERATION PRESSE MAGAZINE AL;EXO PRESSE MAGAZINE;D;6.9;2.0;1.9;2024-01-01;;
'467';EXONERATION PRESSE MAGAZINE AL;EXO PRESSE MAGAZINE;D;6.85;2.85;1.9;2015-01-01;2016-01-01;
'468';EXONERATION PRESSE GRATUITE;EXO PRESSE GRATUITE;D;6.9;0.7;1.9;2024-01-01;;
'468';EXONERATION PRESSE GRATUITE;EXO PRESSE GRATUITE;D;6.9;0.7;1.9;2018-01-01;2019-01-01;
'468';EXONERATION PRESSE GRATUITE;EXO PRESSE GRATUITE;D;6.85;1.35;1.9;2015-01-01;2016-01-01;
'469';CPRPSNCF APPRENTIS AVANT 010708;CPRSNCF AP AV010708;E;0.0;0.0;;2013-01-01;2013-12-31;
'470';EXONERATION PRESSE GRATUITE AL;EXO PRESSE GRATUITE;D;6.85;2.85;1.9;2015-01-01;2016-01-01;
'471';REV REMPLACEMENT CHOMAGE MAYOTTE;REV REMP CHOM MAY;E;;3.41;;2023-01-01;2024-01-01;
'471';REV REMPLACEMENT CHOMAGE MAYOTTE;REV REMP CHOM MAY;E;;3.06;;2022-01-01;2023-01-01;
'471';REV REMPLACEMENT CHOMAGE MAYOTTE;REV REMP CHOM MAY;E;;2.35;;2020-01-01;2021-01-01;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;12.45;0.0;2026-01-01;2027-01-01;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;11.95;0.0;2025-01-01;2026-01-01;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;9.95;0.0;2021-01-01;2022-01-01;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;5.4;7.86;;2023-01-01;2024-01-01;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;5.4;6.1;;2020-01-01;2021-01-01;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;0.0;0.0;;2018-01-01;2019-01-01;
'478';REGULARISATION FORFAIT SOCIAL;REGUL FORFAIT SOC.;F;100.0;;;2016-01-01;;
'479';FORFAIT SOCIAL 8%;FORFAIT SOC. 8 %;E;;8.0;;2012-01-01;2014-01-01;
'481';CNFPT CAS GENERAL;CNFPT CAS GENERAL;E;;0.9;;2021-01-01;2025-01-01;
'481';CNFPT CAS GENERAL;CNFPT CAS GENERAL;E;;0.9;;2019-01-01;2020-01-11;
'482';CNFPT OPH;CNFPT OPH;E;;1.05;;2025-01-01;;
'482';CNFPT OPH;CNFPT OPH;E;;0.95;;2021-01-01;2025-01-01;
'482';CNFPT OPH;CNFPT OPH;E;0.0;0.0;;2020-01-11;2021-01-01;
'482';CNFPT OPH;CNFPT OPH;E;;0.95;;2019-01-01;2020-01-11;
'483';CNFPT SPP;CNFPT SPP;E;;0.86;;2020-01-11;2021-01-01;
'483';CNFPT SPP;CNFPT SPP;E;;1.45;;2019-01-01;2020-01-01;
'484';CNFPT EA CAE;CNFPT EA CAE;E;;0.5;;2021-01-01;;
'485';REGUL. REDUCTION AIDE A DOMICILE;REGUL AIDE DOMICILE;E;100.0;;;2019-01-01;;
'486';Apprentis loi 1987 AT 11-50 Mayotte;APP 87 MAY-50;A;15.4;5.1;0.0;2025-01-01;;
'486';Apprentis loi 1987 AT 11-50 Mayotte;APP 87 MAY-50;A;15.4;4.4;0.0;2024-01-01;2025-01-01;
'486';Apprentis loi 1987 AT 11-50 Mayotte;APP 87 MAY-50;A;15.4;3.7;0.0;2023-01-01;2024-01-01;
'486';Apprentis loi 1987 AT 11-50 Mayotte;APP 87 MAY-50;A;15.4;3.0;0.0;2020-01-01;2021-01-01;
'486';Apprentis loi 1987 AT 11-50 Mayotte;APP 87 MAY-50;A;15.4;3.0;0.0;2019-01-01;2020-01-01;
'487';Apprentis loi 1979 AT - 11 Mayotte;APP 79 MAY-11;A;15.4;4.4;0.0;2024-01-01;2025-01-01;
'487';Apprentis loi 1979 AT - 11 Mayotte;APP 79 MAY-11;A;15.4;3.7;0.0;2023-01-01;2024-01-01;
'487';Apprentis loi 1979 AT - 11 Mayotte;APP 79 MAY-11;A;15.4;3.0;0.0;2022-01-01;2023-01-01;
'487';Apprentis loi 1979 AT - 11 Mayotte;APP 79 MAY-11;A;15.4;3.0;0.0;2020-01-01;2021-01-01;
'488';Apprentis loi 1987 AT + 50 Mayotte;APP 87 MAY+50;A;15.3;3.5;0.0;2021-01-01;2022-01-01;
'488';Apprentis loi 1987 AT + 50 Mayotte;APP 87 MAY+50;A;15.3;3.5;0.0;2020-01-01;2021-01-01;
'488';Apprentis loi 1987 AT + 50 Mayotte;APP 87 MAY+50;E;0.0;0.0;;2018-01-01;2019-01-01;
'489';Apprentis loi 1992  AT - 50 Mayotte;APP 92 MAY-50;A;0.0;;0.0;2025-01-01;;
'489';Apprentis loi 1992  AT - 50 Mayotte;APP 92 MAY-50;A;0.0;;0.0;2020-01-01;2021-01-01;
'489';Apprentis loi 1992  AT - 50 Mayotte;APP 92 MAY-50;E;0.0;0.0;;2018-01-01;2019-01-01;
'490';Apprentis loi 1992  AT + 50 Mayotte;APP 92 MAY+50;A;0.0;;0.0;2024-01-01;2025-01-01;
'490';Apprentis loi 1992  AT + 50 Mayotte;APP 92 MAY+50;A;0.0;;0.0;2023-01-01;2024-01-01;
'490';Apprentis loi 1992  AT + 50 Mayotte;APP 92 MAY+50;A;0.0;;0.0;2020-01-01;2021-01-01;
'491';ALLEGEMENT ZONE FRANCHE DE LA CORSE;ALLEG CORSE;F;0.0;0.0;;1940-01-01;1997-01-01;
'500';ACCRE REGULARISATION;ACCRE REGUL;R;100.0;;;2018-01-01;2024-01-01;
'510';PRIME DE PARTAGE DE LA VALEUR;PRIME PPV;E;0.0;0.0;;2022-01-07;;
'518';APPRENTIS SECT PUBLIC SUP SEUIL;APP PUBLIC SEUIL;A;6.9;0.4;0.0;2019-01-01;2024-01-01;
'520';APPRENTIS SECT PUBLIC SUP SEUIL ALS AL;APP PUB >SEUIL;A;6.9;1.7;0.0;2024-01-01;;
'520';APPRENTIS SECT PUBLIC SUP SEUIL ALS;APP PUBLIC AM SEUIL;A;6.9;1.9;0.0;2019-01-01;2022-01-04;
'532';CONTRIBUTION ADD. RETRAITE SUPPL;CONTR ADD RETR SUPP;E;;30.0;;2015-01-01;2016-12-31;
'532';CONTRIBUTION ADD. RETRAITE SUPPL;CONTR ADD RETR SUPP;E;;30.0;;2011-01-01;2015-01-01;
'538';REGUL EXO DOM SMIC 170% a 270%;REGUL EXO DOM 270%;E;100.0;;;2019-01-01;;
'542';FNAL DEGRE ANNEE 6 CAS GENERAL + SEC;FNAL DEG6CGSP;E;;0.4;;2014-01-04;2021-11-30;
'542';FNAL DEGRE ANNEE 6 CAS GENERAL + SEC;FNAL DEG6CGSP;E;;0.4;;2014-01-01;2014-01-04;
'544';CONTRIBUTION STOCK OPTIONS;CONTR STOCK OPTIONS;E;;30.0;;2016-01-01;;
'544';CONTRIBUTION STOCK OPTIONS;CONTR STOCK OPTIONS;E;;30.0;;2012-01-07;2014-01-01;
'546';CONTR.RETR.SUPPL BENEF. RENTES 21%;CONTR.BENEF.21%;E;;21.0;;2017-01-01;;
'548';CAISSES CP SECT BAT TP-METROPOLE;CCP SEC BAT TP METRO;E;2.05;3.04;;2021-01-01;2024-01-01;
'550';CAISSES CP AUTRES SECTEURS;CCP AUTRES SECTEURS;E;1.46;2.6;;2016-01-01;2018-01-04;
'550';CAISSES CP AUTRES SECTEURS;CCP AUTRES SECTEURS;E;1.46;2.6;;2015-01-04;2016-01-01;
'551';CONTRIB ATTRIB ACTIONS GRATUITES 20%;ATTR ACTION GRATUIT;E;;20.0;;2015-01-09;2016-01-01;
'553';CSG CRDS RACHAT JOURS REPOS 2007;RACHAT JOURS REPOS;E;;8.0;;2008-01-01;2008-12-31;
'555';CSG CRDS RACHAT JOURS REPOS 2007 AL;RACHAT JOURS REPOS;E;;8.0;;2008-01-01;2008-12-31;
'566';CONTR.RETR.SUPPL BENEF.RENTES 14%;CONTR.BENEF.14%;E;;14.0;;2011-01-01;2017-01-01;
'570';REGUL. REDUCTION GENERALE MAJOREE;REGUL RED GLE MAJO;E;0.0;0.0;;2015-01-01;2015-12-31;
'580';REDUCTION GENERALE MAJOREE;REDUC.GENERALE MAJO;F;100.0;;;2011-01-01;2012-01-01;
'580';REDUCTION GENERALE MAJOREE;REDUC.GENERALE MAJO;F;100.0;;;2010-01-01;2011-01-01;
'581';CPRPF APPRENTI SUP 79 PREV;CPR APP SUP 79 PREV;E;;9.6;;2019-01-01;2023-12-31;
'582';CPRPF APPRENTI SUP 79 RET;CPR APP SUP 79 RET;E;;37.8;;2022-01-01;2023-01-01;
'582';CPRPF APPRENTI SUP 79 RET;CPR APP SUP 79 RET;E;;37.89;;2019-01-01;2020-01-01;
'583';SERVICE CIVIQUE ENGAGEMENT AT/MP;S.CIVIQUE ENG.AT;D;;;2.12;2024-01-01;;
'583';SERVICE CIVIQUE ENGAGEMENT AT/MP;S.CIVIQUE ENG.AT;D;;;2.21;2020-01-01;2021-01-01;
'583';SERVICE CIVIQUE ENGAGEMENT AT/MP;S.CIVIQUE ENG.AT;D;;;2.22;2018-01-01;2020-01-01;
'583';SERVICE CIVIQUE ENGAGEMENT AT/MP;S.CIVIQUE ENG.AT;D;;;2.32;2017-01-01;2018-01-01;
'583';SERVICE CIVIQUE ENGAGEMENT AT/MP;S.CIVIQUE ENG.AT;D;;;2.38;2016-01-01;2017-01-01;
'583';SERVICE CIVIQUE ENGAGEMENT AT/MP;S.CIVIQUE ENG.AT;D;;;2.44;2014-01-04;2016-01-01;
'585';S.CIVIQUE ENGAGEMENT AV AF MAL;S.CIVIQUE ENG VIEL;E;15.45;20.67;;2024-01-01;;
'585';S.CIVIQUE ENGAGEMENT AV AF MAL;S.CIVIQUE ENG VIEL;E;15.45;20.55;;2018-01-01;2024-01-01;
'585';S.CIVIQUE ENGAGEMENT AV AF MAL;S.CIVIQUE ENG VIEL;E;15.45;21.04;;2016-01-01;2017-01-01;
'585';S.CIVIQUE ENGAGEMENT AV AF MAL;S.CIVIQUE ENG VIEL;E;15.35;20.9;;2015-01-01;2016-01-01;
'586';SERVICE CIVIQUE ENGAGEMENT CSG-CRDS;S.CIVIQUE ENG.CSG;E;;9.7;;2021-01-01;2024-01-01;
'586';SERVICE CIVIQUE ENGAGEMENT CSG-CRDS;S.CIVIQUE ENG.CSG;E;;8.0;;2013-01-01;2014-01-01;
'588';SERVICE CIVIQUE VOLONTARIAT AT/MP;S.CIVIQUE VOL AT;D;;;2.12;2024-01-01;;
'588';SERVICE CIVIQUE VOLONTARIAT AT/MP;S.CIVIQUE VOL AT;D;;;2.21;2020-01-01;2021-01-01;
'588';SERVICE CIVIQUE VOLONTARIAT AT/MP;S.CIVIQUE VOL AT;D;;;0.05;2010-01-07;2014-01-04;
'592';S.CIVIQUE VOLONTARIAT AV AF MAL;S.CIVIQUE VOL.VIEIL;E;15.45;21.19;;2017-01-01;2018-01-01;
'594';SERVICE CIVIQUE VOLONTARIAT CSG-CRDS;S.CIVIQUE VOL.CSG;E;;9.7;;2019-01-01;2021-01-01;
'594';SERVICE CIVIQUE VOLONTARIAT CSG-CRDS;S.CIVIQUE VOL.CSG;E;;9.7;;2018-01-01;2019-01-01;
'594';SERVICE CIVIQUE VOLONTARIAT CSG-CRDS;S.CIVIQUE VOL.CSG;E;;8.0;;2015-01-01;2016-01-01;
'594';SERVICE CIVIQUE VOLONTARIAT CSG-CRDS;S.CIVIQUE VOL.CSG;E;;8.0;;2014-01-01;2015-01-01;
'594';SERVICE CIVIQUE VOLONTARIAT CSG-CRDS;S.CIVIQUE VOL.CSG;E;;8.0;;2012-01-01;2013-01-01;
'604';ENIM EXO 50% PREVOYANCE PP;ENIM EX50% PREV PP;F;100.0;;;2020-01-01;;
'605';ESEF - RG CAS GENERAL;ESEF- RG CAS GENERAL;D;15.45;13.05;1.0;2021-01-01;2022-01-01;
'605';ESEF - RG CAS GENERAL;ESEF- RG CAS GENERAL;D;15.45;13.05;0.8;2020-01-01;2021-01-01;
'605';ESEF - RG CAS GENERAL;ESEF- RG CAS GENERAL;D;15.45;13.05;0.9;2019-01-01;2020-01-01;
'605';ESEF - RG CAS GENERAL;ESEF- RG CAS GENERAL;D;15.45;19.69;1.1;2017-01-01;2018-01-01;
'605';ESEF - RG CAS GENERAL;ESEF- RG CAS GENERAL;D;15.45;19.54;1.2;2016-01-01;2017-01-01;
'607';ENIM VIEILLESSE PP;ENIM VIEILLESSE PP;E;;100.0;;2020-01-01;;
'613';FONCT NON TITUL FP AVEC AF MAYOTTE;NON TIT FP AF MAYOT;A;20.18;6.1;0.0;2020-01-01;2021-01-01;
'617';VIEILLESSE TAUX METROPOLE MAYOTTE;VIEIL METRO MAY;E;15.45;2.42;;2024-01-01;;
'617';VIEILLESSE TAUX METROPOLE MAYOTTE;VIEIL METRO MAY;E;15.45;2.3;;2019-01-01;2024-01-01;
'618';ENIM LODEOM ST MARTIN ST BART PREV;ENIM LODEOM ST MART;F;100.0;;;2020-01-01;;
'619';MAYOTTE CONTRIB REV REMPLACEMENT;MAYOTTE REV REM;E;;3.77;;2024-01-01;2025-01-01;
'619';MAYOTTE CONTRIB REV REMPLACEMENT;MAYOTTE REV REM;E;;2.35;;2020-01-01;2021-01-01;
'619';MAYOTTE CONTRIB REV REMPLACEMENT;MAYOTTE REV REM;E;;2.0;;2019-01-01;2020-01-01;
'620';MAYOTTE APPRENTIS PUBLIC SUP SEUIL;MAY APPRENT SEUIL;A;4.88;3.1;0.0;2020-01-01;2021-01-01;
'622';CPRPF NON CADRES SUPERIEURS;CPRPF PREV NON CS;E;;9.75;;2025-01-01;;
'622';CPRPF NON CADRES SUPERIEURS;CPRPF PREV NON CS;E;;5.35;;2018-01-10;2019-01-01;
'622';CPRPF NON CADRES SUPERIEURS;CPRPF PREV NON CS;E;;8.95;;2018-01-01;2018-01-10;
'623';CPRPF CADRES SUPERIEURS;CPRPF PREV CS;E;;9.75;;2025-01-01;;
'623';CPRPF CADRES SUPERIEURS;CPRPF PREV CS;E;;9.75;;2019-01-01;2025-01-01;
'624';CPRPF NON CADRES SUP NON RESIDENTS;CPR PREV NI CS NI R;E;;10.1;;2018-01-10;2019-01-01;
'625';CPRPF CADRES SUP NON RESIDENTS;CPR PREV CS NON RES;E;;14.5;;2019-01-01;2025-01-01;
'626';EXO COMPTE EPARGNE TEMPS VERS PERCO;EXO CET PERCO;A;;0.3;0.0;2012-01-01;;
'626';EXO COMPTE EPARGNE TEMPS VERS PERCO;EXO CET PERCO;A;0.1;0.3;0.0;2008-08-22;2012-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;12.36;11.98;0.0;2019-01-01;2024-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;12.36;17.98;0.0;2018-01-01;2019-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;12.2;19.7;0.0;2014-01-01;2015-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;11.96;19.55;0.0;2012-01-01;2013-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;12.04;19.55;0.0;2007-01-01;2012-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;11.88;25.3;0.0;1993-01-04;1997-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;11.88;25.1;0.0;1991-01-07;1992-01-01;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;12.72;24.2;0.0;1990-01-01;1991-01-02;
'628';JOURNALISTES ABATT 20% AT/AV/AF/VM;JOURNALISTES;K;16.32;21.4;0.0;1989-01-01;1990-01-01;
'629';APPRENTI JOURNALISTE ABBAT 20%;APPRENTI JOURNALIST;K;6.84;11.68;0.0;2024-01-01;;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;12.04;21.25;0.0;2007-01-07;2008-01-01;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;21.25;0.0;2004-01-10;2006-01-01;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;21.25;0.0;2004-01-07;2004-01-10;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;20.95;0.0;2003-01-01;2004-01-07;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;21.05;0.0;1998-01-01;2000-01-07;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;27.25;0.0;1996-01-01;1997-01-01;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;26.9;0.0;1993-01-04;1994-01-01;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;27.0;0.0;1992-01-01;1993-01-01;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;11.88;26.8;0.0;1991-01-07;1992-01-01;
'629';APPRENTI JOURNALISTE ABBAT 20% AL;APPRENTI JOURNALIST;K;16.32;22.9;0.0;1989-01-01;1989-01-09;
'630';CPRPF CPA CADRES SUP;CPRPF CPA CS;E;;47.0;;2020-01-01;2021-01-01;
'630';CPRPF CPA CADRES SUP;CPRPF CPA CS;E;;45.89;;2017-01-05;2018-01-01;
'630';CPRPF CPA CADRES SUP;CPRPF CPA CS;E;;43.74;;2016-01-01;2017-01-01;
'630';CPRPF CPA CADRES SUP;CPRPF CPA CS;E;;43.29;;2015-01-01;2016-01-01;
'631';CPRPF CPA NON CADRES SUP;CPRPF CPA NON CS;E;;48.43;;2025-01-01;;
'631';CPRPF CPA NON CADRES SUP;CPRPF CPA NON CS;E;;43.29;;2015-01-01;2016-01-01;
'632';CPRPF TEMPS PARTIEL CADRES SUP;CPRPF TPS PART CS;E;;48.16;;2024-01-01;2025-01-01;
'632';CPRPF TEMPS PARTIEL CADRES SUP;CPRPF TPS PART CS;E;;47.95;;2023-01-01;2024-01-01;
'632';CPRPF TEMPS PARTIEL CADRES SUP;CPRPF TPS PART CS;E;;47.0;;2020-01-01;2021-01-01;
'632';CPRPF TEMPS PARTIEL CADRES SUP;CPRPF TPS PART CS;E;;46.95;;2019-01-01;2020-01-01;
'632';CPRPF TEMPS PARTIEL CADRES SUP;CPRPF TPS PART CS;E;;46.51;;2018-01-01;2019-01-01;
'632';CPRPF TEMPS PARTIEL CADRES SUP;CPRPF TPS PART CS;E;;43.89;;2017-01-01;2017-01-05;
'632';CPRPF TEMPS PARTIEL CADRES SUP;CPRPF TPS PART CS;E;;42.57;;2014-01-10;2015-01-01;
'633';CPRPF TEMPS PARTIEL NON CADRES SUP;CPR TPS PART NON CS;E;;48.43;;2025-01-01;;
'633';CPRPF TEMPS PARTIEL NON CADRES SUP;CPR TPS PART NON CS;E;;48.16;;2024-01-01;2025-01-01;
'633';CPRPF TEMPS PARTIEL NON CADRES SUP;CPR TPS PART NON CS;E;;47.95;;2023-01-01;2024-01-01;
'633';CPRPF TEMPS PARTIEL NON CADRES SUP;CPR TPS PART NON CS;E;;47.0;;2020-01-01;2021-01-01;
'633';CPRPF TEMPS PARTIEL NON CADRES SUP;CPR TPS PART NON CS;E;;45.89;;2017-01-05;2018-01-01;
'633';CPRPF TEMPS PARTIEL NON CADRES SUP;CPR TPS PART NON CS;E;;43.89;;2017-01-01;2017-01-05;
'637';DEDUCTION MALADIE TAUX REDUIT;DEDUCTION MALADIE;F;100.0;;;2019-01-01;;
'638';CPRPSNCF CONTRAT DE PROF ANT 2008;CPR PROF AVT 010108;E;;7.85;;2013-01-01;2013-12-31;
'638';CPRPSNCF CONTRAT DE PROF ANT 2008;CPR PROF AVT 010108;E;;7.85;;2010-01-01;2011-01-01;
'639';CPRPSNCF APPRENTIS A COMPTER 010708;CPR APP AP 010708;E;0.0;0.0;;2018-01-10;2018-12-31;
'639';CPRPSNCF APPRENTIS A COMPTER 010708;CPR APP AP 010708;E;0.0;0.0;;2018-01-01;2018-01-10;
'639';CPRPSNCF APPRENTIS A COMPTER 010708;CPR APP AP 010708;E;0.0;0.0;;2017-01-05;2018-01-01;
'639';CPRPSNCF APPRENTIS A COMPTER 010708;CPR APP AP 010708;E;0.0;0.0;;2009-01-01;2010-01-01;
'642';CPRPF RETRAITE NON CADRES SUP;CPRPF RETR NON CS;E;;46.95;;2019-01-01;2020-01-01;
'642';CPRPF RETRAITE NON CADRES SUP;CPRPF RETR NON CS;E;;43.89;;2017-01-01;2017-01-05;
'642';CPRPF RETRAITE NON CADRES SUP;CPRPF RETR NON CS;E;;43.29;;2015-01-01;2016-01-01;
'642';CPRPF RETRAITE NON CADRES SUP;CPRPF RETR NON CS;E;;42.74;;2010-01-01;2011-01-01;
'642';CPRPF RETRAITE NON CADRES SUP;CPRPF RETR NON CS;E;;42.91;;2009-01-01;2010-01-01;
'643';CPRPF RETRAITE CADRES SUP;CPRPF RETRAITE CS;E;;48.43;;2025-01-01;;
'643';CPRPF RETRAITE CADRES SUP;CPRPF RETRAITE CS;E;;47.67;;2022-01-01;2023-01-01;
'643';CPRPF RETRAITE CADRES SUP;CPRPF RETRAITE CS;E;;43.74;;2016-01-01;2017-01-01;
'643';CPRPF RETRAITE CADRES SUP;CPRPF RETRAITE CS;E;;41.69;;2013-01-01;2014-01-01;
'643';CPRPF RETRAITE CADRES SUP;CPRPF RETRAITE CS;E;;41.57;;2011-01-01;2012-01-01;
'643';CPRPF RETRAITE CADRES SUP;CPRPF RETRAITE CS;E;;42.91;;2009-01-01;2010-01-01;
'643';CPRPF RETRAITE CADRES SUP;CPRPF RETRAITE CS;E;;42.68;;2008-01-10;2009-01-01;
'648';ENIM REGUL LODEOM DROIT COMMUN;ENIM REG LODEOM COM;E;;100.0;;2020-01-01;;
'650';RR RETRAITE BASE TAUX MEDIAN;RR RET.B TX MD;E;;7.1;;2024-01-01;;
'655';RR RETRAITE BASE CASA;RR RET.B CASA;E;;0.3;;2019-01-01;;
'657';RR RETRAITE COMPLEMENTAIRE CASA;RR RET.C CASA;E;;0.3;;2019-01-01;;
'658';RR INVALIDITE DE BASE CASA;RR INV.B CASA;E;;0.3;;2013-01-04;2019-01-01;
'659';RR INVALIDITE COMPLEMENTAIRE CASA;RR INV.C CASA;E;;0.3;;2013-01-04;2019-01-01;
'661';FONCT DETACHE SAUF AF MAYOTTE;FONCT DETACHE MAY;E;;6.81;;2022-01-01;2023-01-01;
'661';FONCT DETACHE SAUF AF MAYOTTE;FONCT DETACHE MAY;E;;6.46;;2021-01-01;2022-01-01;
'661';FONCT DETACHE SAUF AF MAYOTTE;FONCT DETACHE MAY;E;;6.1;;2020-01-01;2021-01-01;
'661';FONCT DETACHE SAUF AF MAYOTTE;FONCT DETACHE MAY;E;0.0;0.0;;2018-01-01;2019-01-01;
'662';CFP ARTISAN;CFP ARTISAN;E;;100.0;;2018-01-01;2019-12-31;
'664';REDUCTION CPRPF;REDUC CPRPF;F;100.0;;;2020-01-01;2023-12-31;
'664';REDUCTION CPRPF;REDUC CPRPF;F;100.0;;;2019-01-01;2020-01-01;
'667';EXONERATION COTISATIONS COVID 19 U2;EXONERATION COVID19;F;100.0;;;2020-01-02;2020-01-10;
'671';REDUCTION GENERALE;REDUCTION GENERALE;F;100.0;;;2019-01-01;;
'671';REDUCTION GENERALE;REDUCTION GENERALE;F;100.0;;;2015-01-01;2019-01-01;
'671';REDUCTION GENERALE;REDUCTION GENERALE;F;100.0;;;2012-01-01;2014-01-01;
'671';REDUCTION GENERALE;REDUCTION GENERALE;F;100.0;;;2011-01-01;2012-01-01;
'674';ZFU OU ASS ZFU/ZRU FNAL;ZFU-ASS ZRU FNAL;F;100.0;;;1940-01-01;2002-01-01;
'675';ZFU OU ASS ZFU/ZRU VERST MOBILITE;ZFU-ASS ZRU MOBILIT;F;100.0;;;2002-01-01;;
'686';EXO DOM ST MARTIN SMIC 140% a 300%;EXO ST MARTIN 300%;F;100.0;;;2019-01-01;;
'688';EXO DOM ST MARTIN SMIC 170% a 450%;EXO ST MARTIN 450%;F;100.0;;;2019-01-01;;
'695';CSG/CRDS CHEQUE VACANCES;CSG CRDS CH VAC;E;;9.7;;2024-01-01;;
'695';CSG/CRDS CHEQUE VACANCES;CSG CRDS CH VAC;E;;9.7;;2021-01-01;2024-01-01;
'695';CSG/CRDS CHEQUE VACANCES;CSG CRDS CH VAC;E;;8.0;;2002-01-01;2005-01-01;
'695';CSG/CRDS CHEQUE VACANCES;CSG CRDS CH VAC;E;;8.0;;1999-01-07;2001-01-01;
'701';APPRENTIS LOI 1987 AVEC AT;APPRENTIS 87 AVEC AT;A;0.1;0.3;0.0;2018-01-01;2019-06-30;
'701';APPRENTIS LOI 1987 AVEC AT;APPRENTIS 87 AVEC AT;A;0.1;0.3;0.0;2017-01-01;2018-01-01;
